905,5.07
906,6.07
907,4.85
908,5.36
909,5.41
910,5.49
911,5.6
912,5.03
913,5.57
914,5.34
915,5.77
916,5.22
917,4.93
918,5.21
919,5.7
920,5.6
921,6.13
922,4.75
923,5.58
924,5.36
926,5.52
927,5.05
928,5.26
929,6.09
930,5.55
931,5.81
932,5.51
933,5.73
934,5.95
935,6.24
936,5.64
937,5.89
938,6.04
940,5.84
941,6.26
942,3.83
943,5.06
944,6.02
945,5.62
946,6.05
947,5.49
948,5.52
949,5.82
950,5.33
951,5.21
952,5.88
953,5.39
954,5.73
955,5.04
956,6.28
959,5.21
961,5.26
963,6.23
965,5.69
968,5.73
969,5.3
970,6.21
971,5.98
973,6.06
976,5.78
981,6.28
982,6.17
984,5.46
986,5.87
987,5.63
988,5.55
990,6.04
991,5.62
993,3.81
994,6.19
996,6.19
998,6.28
999,5.83
1003,5.37
1004,6.26
1005,6.28
1006,5.88
1007,6.28
1008,5.62
1009,5.79
1010,6.28
1011,6.28
1012,5.5
1013,5.95
1014,5.11
1015,5.75
1016,5.13
1017,5.94
1018,4.9
1019,6.22
1020,5.99
1021,5.98
1022,6.04
1023,4.79
1024,6.28
1025,6.23
1027,5.89
1028,6.03
1029,5.92
1030,6.11
1031,6.08
1032,6.06
1033,6.28
1034,5.72
1035,5.72
1036,5.45
1037,6.17
1040,6.11
1041,4.99
1042,6.02
1043,6.28
1046,5.6
1047,6.16
1049,6.1
1050,5.86
1051,5.89
1053,6.27
1054,5.44
1055,6.0
1056,5.08
1057,5.84
1059,5.97
1060,5.95
1061,6.01
1064,6.08
1066,4.76
1068,5.89
1073,5.83
1076,4.73
1077,5.63
1078,5.42
1079,5.93
1080,5.57
1081,5.65
1082,5.88
1083,5.67
1084,5.51
1085,6.26
1086,5.74
1088,6.2
1089,5.51
1090,5.86
1091,5.95
1092,5.93
1093,5.89
1094,5.69
1095,5.35
1096,5.07
1097,5.84
1099,5.73
1100,6.28
1101,6.16
1103,6.0
1104,5.94
1105,6.16
1111,5.84
1112,5.47
1114,6.28
1116,5.19
1117,6.26
1119,6.05
1120,5.94
1121,6.18
1123,6.28
1124,5.99
1125,5.91
1126,6.27
1127,5.96
1128,6.2
1129,6.13
1130,5.89
1131,4.42
1132,4.02
1135,6.15
1136,5.07
1137,5.1
1144,3.81
1147,5.77
1148,5.06
1150,5.89
1151,5.57
1156,5.74
1161,4.79
1162,5.95
1163,5.63
1167,6.17
1170,4.67
1171,5.39
1172,5.23
1173,5.29
1175,5.09
1176,5.27
1177,5.34
1178,4.8
1179,5.72
1180,6.23
1183,5.94
1184,6.22
1185,5.07
1186,5.63
1187,5.08
1188,5.85
1189,5.56
1190,5.57
1191,5.92
1192,5.95
1193,5.21
1194,6.15
1196,4.81
1197,5.41
1198,5.3
1199,5.38
1200,5.35
1201,4.8
1202,5.81
1203,4.37
1204,5.54
1206,5.0
1207,5.06
1208,5.25
1209,4.95
1210,5.25
1211,5.16
1212,5.39
1213,5.45
1214,5.37
1215,5.78
1216,5.92
1217,5.2
1218,5.74
1219,5.59
1220,5.56
1221,5.1
1222,5.13
1223,4.95
1224,5.88
1225,5.32
1226,5.47
1227,5.78
1228,5.73
1230,5.26
1231,4.91
1232,5.31
1233,4.61
1234,5.4
1235,4.92
1236,5.29
1237,5.54
1238,6.21
1240,5.55
1241,5.79
1242,4.97
1243,5.89
1244,5.26
1245,5.33
1246,5.61
1247,5.66
1248,5.8
1249,5.45
1250,5.29
1251,5.62
1252,5.65
1253,5.66
1254,5.35
1255,6.23
1256,5.36
1257,6.04
1258,5.48
1259,5.77
1260,5.4
1261,5.87
1262,5.06
1263,5.33
1264,6.12
1265,5.39
1266,5.39
1267,5.47
1268,6.11
1269,5.6
1270,5.53
1271,5.56
1272,5.66
1273,5.1
1274,5.63
1275,5.97
1276,5.75
1277,5.73
1278,6.02
1279,5.61
1280,5.13
1281,4.91
1282,5.7
1283,5.55
1284,5.96
1285,5.89
1286,6.22
1287,5.39
1288,5.49
1289,5.17
1290,5.93
1291,5.69
1292,5.27
1293,5.14
1295,5.92
1296,5.97
1297,5.9
1298,5.83
1299,5.89
1300,5.22
1301,5.9
1302,5.92
1303,5.88
1304,5.43
1305,5.46
1306,6.21
1307,5.62
1310,6.17
1312,3.95
1318,4.67
1320,6.26
1321,5.87
1322,4.32
1323,5.36
1324,5.1
1325,4.38
1326,6.25
1327,6.27
1328,5.1
1329,5.78
1330,6.28
1331,5.42
1332,6.28
1333,5.93
1334,6.28
1335,3.98
1336,5.55
1337,5.72
1339,5.96
1340,5.84
1341,6.21
1342,6.28
1343,6.04
1344,5.54
1345,5.31
1346,6.28
1347,5.84
1348,5.88
1350,6.12
1351,6.28
1352,5.6
1353,5.69
1354,4.92
1355,6.25
1356,5.67
1357,4.96
1358,5.57
1359,6.28
1361,5.88
1363,6.27
1365,5.79
1366,6.11
1367,6.13
1370,6.24
1371,6.17
1372,5.71
1373,6.27
1374,5.48
1375,6.01
1376,5.34
1377,6.19
1378,6.15
1379,6.28
1380,6.12
1381,6.13
1382,6.16
1385,6.04
1387,5.9
1388,6.27
1389,6.14
1390,6.28
1391,6.08
1392,5.96
1393,5.99
1394,6.08
1395,6.26
1396,6.04
1397,6.28
1398,5.34
1399,6.18
1401,5.21
1405,6.12
1406,6.28
1407,6.1
1408,5.61
1409,6.25
1411,5.59
1412,5.85
1413,6.2
1414,6.22
1415,5.83
1416,6.22
1417,5.38
1419,5.72
1422,6.11
1423,6.28
1425,6.09
1426,6.16
1427,6.28
1428,6.12
1429,5.41
1430,6.08
1431,6.27
1432,5.71
1437,6.28
1438,6.27
1439,6.16
1440,6.23
1441,6.12
1442,6.2
1445,6.06
1446,5.4
1447,6.09
1449,5.25
1453,6.23
1454,5.96
1456,4.3
1457,6.23
1458,5.85
1459,6.06
1460,5.86
1461,6.28
1464,5.42
1465,3.81
1466,5.6
1468,6.28
1473,6.28
1474,6.28
1475,6.13
1476,5.76
1477,3.81
1479,6.1
1480,5.65
1483,6.08
1484,4.58
1485,6.03
1487,6.16
1488,5.97
1489,6.28
1490,5.7
1493,4.26
1495,5.49
1496,6.02
1497,6.17
1498,6.15
1499,6.07
1500,5.38
1502,6.26
1503,6.23
1507,4.16
1513,6.17
1514,5.63
1515,6.26
1516,6.28
1517,5.64
1518,5.72
1519,5.74
1526,6.23
1527,5.91
1529,5.37
1533,6.05
1537,5.1
1541,6.06
1542,5.3
1544,6.23
1545,6.28
1546,6.08
1547,5.97
1549,6.28
1550,6.27
1551,6.03
1552,6.11
1554,5.76
1556,6.27
1562,6.24
1564,4.34
1565,6.28
1566,6.16
1569,6.14
1571,5.97
1572,6.23
1573,5.94
1574,4.66
1580,6.0
1581,6.28
1582,5.96
1583,5.39
1584,5.75
1585,5.74
1586,6.23
1587,6.19
1588,6.28
1589,6.1
1590,6.04
1591,6.28
1592,5.94
1593,6.21
1594,5.23
1596,5.87
1597,6.1
1598,6.02
1599,6.26
1600,6.08
1601,6.19
1602,6.28
1603,6.28
1604,5.8
1605,6.26
1606,6.1
1608,6.05
1609,5.78
1610,5.78
1611,5.53
1612,5.88
1613,6.17
1614,5.69
1615,6.26
1616,5.99
1617,5.82
1619,5.99
1620,6.15
1621,6.22
1623,6.12
1624,6.06
1625,5.73
1626,6.0
1627,6.17
1629,5.86
1631,6.28
1633,5.65
1635,5.56
1639,5.69
1641,5.78
1642,5.64
1643,5.44
1644,6.27
1645,5.83
1646,6.05
1647,6.27
1648,5.92
1649,5.91
1650,5.97
1652,6.26
1653,5.48
1654,6.27
1655,6.23
1656,4.44
1658,6.22
1659,5.85
1660,5.17
1661,5.62
1662,6.27
1663,6.08
1665,6.25
1667,6.28
1670,5.09
1671,6.0
1672,6.13
1673,5.4
1674,6.05
1675,6.0
1676,5.91
1677,5.1
1678,5.82
1679,5.33
1680,5.86
1681,6.26
1682,5.59
1683,6.02
1684,5.71
1685,5.5
1686,6.23
1687,5.91
1688,6.17
1689,6.06
1690,6.26
1693,5.18
1694,6.12
1695,6.24
1696,5.73
1699,6.07
1701,5.63
1702,6.28
1703,6.0
1704,5.23
1707,6.07
1711,6.06
1713,6.24
1717,6.21
1719,5.7
1721,6.11
1722,6.17
1726,6.14
1727,5.99
1729,5.6
1730,4.98
1731,6.27
1732,5.36
1733,5.41
1734,6.1
1735,5.83
1739,5.18
1746,6.25
1747,5.61
1748,5.28
1752,6.05
1753,6.0
1754,5.92
1755,6.06
1757,5.73
1759,6.06
1760,6.06
1762,6.25
1767,6.15
1769,5.89
1770,4.43
1771,6.23
1772,6.27
1777,6.04
1779,6.24
1783,4.82
1784,5.68
1785,6.26
1791,6.12
1792,6.01
1793,6.28
1794,5.63
1797,5.99
1798,6.28
1799,6.11
1801,6.17
1804,6.24
1805,6.17
1806,6.28
1807,6.23
1809,5.89
1810,5.99
1812,5.73
1816,6.24
1821,6.26
1824,4.91
1825,5.74
1826,5.38
1827,5.29
1829,6.28
1831,6.28
1833,6.03
1834,5.76
1835,6.19
1836,5.94
1837,6.0
1839,6.28
1840,5.71
1841,6.25
1844,5.84
1845,6.05
1848,6.2
1855,6.28
1856,6.14
1857,6.14
1858,6.18
1859,5.38
1860,6.27
1862,6.28
1863,6.27
1866,5.86
1867,6.28
1870,5.79
1873,5.87
1875,6.24
1876,6.16
1881,6.28
1882,6.27
1883,5.89
1884,5.45
1885,5.43
1887,6.25
1888,6.25
1889,5.87
1891,6.26
1892,5.92
1893,5.53
1894,6.28
1895,6.04
1897,5.52
1900,4.74
1902,6.24
1904,5.46
1906,6.22
1907,5.82
1909,6.07
1910,5.74
1911,6.26
1912,5.82
1913,5.74
1914,6.02
1916,5.29
1917,6.16
1918,5.8
1919,4.79
1920,6.22
1921,5.77
1922,5.69
1923,5.97
1924,6.16
1926,6.17
1927,5.69
1928,6.27
1929,5.92
1931,5.77
1932,6.06
1933,6.28
1934,5.73
1936,4.38
1937,5.73
1938,6.28
1939,5.96
1940,6.2
1941,6.09
1942,5.88
1944,5.5
1945,5.72
1946,5.95
1947,5.97
1948,6.28
1949,5.45
1950,6.26
1951,5.37
1952,5.87
1953,5.81
1954,5.67
1955,5.63
1956,5.13
1957,5.92
1958,5.65
1959,5.7
1960,5.09
1961,5.54
1962,5.72
1963,6.27
1964,5.02
1965,6.01
1966,5.8
1967,6.1
1968,5.82
1969,6.23
1970,6.03
1971,6.27
1972,6.28
1973,6.27
1974,6.27
1975,6.19
1976,6.28
1977,6.09
1978,6.25
1979,6.2
1980,6.27
1981,6.27
1982,5.77
1983,6.19
1984,6.27
1985,6.23
1986,6.28
1987,6.04
1990,4.32
1991,6.18
1992,6.14
1993,6.28
1994,6.01
1995,5.96
1996,6.28
1997,5.49
1998,5.64
1999,6.1
2000,5.82
2001,6.03
2002,6.07
2003,6.13
2004,6.28
2005,5.77
2006,6.09
2007,6.03
2008,4.84
2009,6.1
2010,5.53
2011,6.15
2012,6.18
2013,6.06
2014,6.19
2015,6.01
2016,6.2
2017,6.11
2018,5.83
2019,4.95
2020,5.27
2021,6.08
2022,5.24
2023,6.05
2024,5.7
2025,6.07
2026,6.18
2027,6.21
2028,5.36
2032,3.81
2033,6.25
2034,6.21
2035,6.17
2036,6.28
2037,5.75
2038,6.25
2040,5.69
2041,6.28
2042,6.24
2043,5.65
2044,5.7
2046,5.39
2048,5.99
2050,6.11
2051,6.28
2052,6.19
2053,6.28
2054,6.19
2055,5.65
2056,4.22
2057,5.95
2058,5.94
2059,6.02
2060,6.15
2064,5.3
2065,5.38
2066,4.42
2067,5.38
2068,5.66
2069,6.1
2070,6.09
2071,4.41
2072,6.28
2073,5.94
2074,5.94
2075,5.93
2076,5.37
2077,5.94
2078,6.15
2080,5.97
2081,5.95
2082,6.27
2083,5.53
2084,6.19
2085,5.77
2087,5.9
2088,6.26
2089,5.85
2090,6.1
2091,5.41
2092,6.23
2093,6.15
2094,6.07
2095,4.74
2096,6.08
2097,5.86
2098,5.8
2099,6.24
2100,6.12
2102,5.84
2103,5.98
2104,6.22
2105,6.11
2106,5.13
2107,6.22
2108,5.79
2109,5.92
2110,6.25
2111,6.04
2112,5.95
2114,6.1
2115,5.8
2116,6.09
2117,5.55
2118,5.93
2119,6.23
2120,6.12
2121,6.1
2122,6.28
2123,6.03
2124,6.14
2125,6.13
2126,6.15
2130,5.27
2131,4.84
2132,5.61
2133,6.08
2134,6.26
2135,6.16
2136,6.14
2137,5.9
2138,5.63
2139,5.55
2140,6.09
2141,5.82
2142,5.9
2143,6.16
2144,6.03
2145,6.24
2146,5.89
2147,6.28
2148,6.28
2149,6.27
2150,5.97
2151,6.2
2152,5.72
2153,6.0
2154,6.19
2155,5.63
2159,5.67
2160,5.47
2161,6.2
2162,6.27
2163,6.26
2164,6.02
2165,5.47
2166,5.85
2167,5.82
2169,5.99
2170,6.27
2171,5.84
2172,5.2
2174,5.85
2176,5.96
2177,6.22
2178,6.22
2179,6.19
2180,6.19
2181,6.1
2182,5.61
2183,5.47
2184,6.14
2185,6.1
2186,5.44
2187,6.01
2188,6.13
2190,6.28
2193,5.99
2194,5.94
2195,6.21
2196,6.27
2201,6.28
2202,5.09
2203,6.04
2204,6.24
2205,6.22
2206,5.84
2207,6.16
2208,6.17
2210,6.23
2211,6.21
2212,5.63
2226,6.16
2227,5.82
2231,5.63
2232,5.83
2236,5.85
2239,5.84
2240,5.26
2241,6.03
2243,4.96
2244,5.1
2245,5.48
2247,6.16
2248,5.79
2249,6.2
2252,6.18
2253,6.26
2255,6.26
2256,6.26
2257,5.37
2259,6.26
2260,6.28
2261,6.19
2262,6.27
2263,6.28
2264,6.28
2265,6.0
2266,6.27
2267,5.97
2268,5.79
2269,6.2
2271,6.23
2272,5.93
2273,5.77
2275,5.67
2278,5.96
2279,6.28
2280,6.28
2281,4.82
2282,6.11
2283,6.28
2286,4.43
2287,6.28
2288,5.78
2289,5.36
2290,6.22
2291,5.88
2292,5.8
2294,5.93
2295,6.27
2296,6.15
2297,6.0
2298,5.95
2300,5.88
2301,5.87
2302,6.07
2303,6.03
2304,6.05
2306,6.24
2307,6.28
2310,5.38
2311,6.23
2312,5.92
2313,5.23
2314,6.13
2315,6.28
2316,6.28
2318,5.67
2320,6.26
2321,5.97
2322,5.93
2323,5.47
2324,4.83
2325,5.82
2327,6.27
2328,6.04
2329,5.08
2330,6.28
2331,6.02
2332,4.1
2333,6.07
2334,6.09
2335,6.18
2336,5.63
2337,6.11
2338,6.23
2339,6.0
2340,6.08
2342,4.25
2344,6.06
2346,6.08
2347,6.21
2348,5.56
2349,5.87
2350,6.26
2351,5.01
2352,5.87
2353,6.03
2354,6.24
2355,6.08
2356,5.8
2357,5.09
2358,6.0
2359,5.79
2360,5.27
2361,6.1
2362,6.27
2363,6.03
2364,5.88
2365,6.0
2366,6.19
2367,6.28
2368,6.08
2369,6.26
2370,4.98
2371,6.12
2372,6.25
2373,6.28
2374,6.17
2375,6.16
2376,6.07
2377,6.15
2378,6.2
2379,6.26
2380,6.28
2381,6.26
2382,6.15
2383,6.27
2384,6.2
2385,6.27
2387,5.9
2388,6.25
2389,6.27
2390,5.86
2391,6.18
2392,6.27
2393,6.04
2394,6.12
2395,5.72
2396,5.88
2398,5.45
2399,6.16
2400,6.05
2401,6.04
2402,6.12
2403,5.81
2404,6.26
2405,5.99
2406,5.64
2407,5.92
2408,5.95
2409,6.11
2410,6.17
2411,6.07
2412,6.23
2413,5.8
2414,5.3
2415,6.28
2416,6.01
2417,5.65
2418,6.21
2419,5.65
2420,6.07
2421,6.28
2422,6.15
2423,5.91
2424,6.16
2425,6.28
2427,5.93
2428,6.06
2429,6.26
2430,5.86
2431,6.22
2432,6.24
2433,6.19
2435,6.25
2436,5.28
2439,6.06
2442,5.21
2443,5.0
2445,5.97
2446,6.26
2447,6.09
2448,6.24
2450,6.26
2451,5.97
2453,6.13
2454,6.21
2455,6.09
2456,6.27
2457,6.24
2458,5.96
2459,5.97
2460,6.26
2462,5.78
2463,6.07
2465,6.11
2467,6.01
2468,6.23
2469,5.77
2470,6.09
2471,6.28
2472,6.16
2473,6.27
2474,6.16
2475,6.08
2476,6.19
2477,6.28
2478,5.99
2481,5.87
2482,6.27
2483,6.2
2485,6.2
2488,6.04
2490,5.79
2491,5.79
2492,4.47
2493,5.52
2494,4.98
2495,5.71
2496,6.1
2497,6.22
2498,6.13
2500,6.22
2501,5.33
2502,5.96
2503,6.09
2504,5.7
2505,5.86
2506,6.23
2511,6.13
2512,2.22
2513,6.24
2514,6.2
2515,6.27
2516,6.1
2517,5.62
2518,6.13
2520,6.16
2521,5.67
2522,6.17
2523,6.25
2524,6.23
2525,6.01
2526,4.6
2527,6.28
2528,5.89
2529,5.52
2530,5.98
2531,6.27
2532,6.12
2533,6.09
2534,4.67
2535,6.0
2537,3.9
2539,6.01
2540,6.22
2541,5.96
2542,5.23
2544,4.32
2546,6.09
2548,6.28
2549,6.28
2550,6.24
2551,6.06
2552,5.73
2553,5.22
2554,5.92
2555,5.56
2557,5.77
2558,5.99
2559,5.93
2560,6.02
2561,6.26
2563,5.9
2565,5.65
2566,6.22
2567,6.17
2568,6.25
2570,6.02
2571,5.0
2572,5.93
2573,4.73
2574,6.28
2575,5.63
2577,5.18
2579,5.49
2580,5.85
2581,6.04
2582,5.69
2583,5.89
2585,4.82
2586,6.1
2587,6.0
2589,6.25
2590,5.75
2593,6.01
2594,6.08
2596,5.92
2597,6.25
2598,6.23
2599,5.73
2600,5.75
2605,6.21
2606,6.28
2607,5.76
2609,6.2
2611,5.47
2612,6.25
2613,6.25
2614,4.52
2615,4.95
2616,6.21
2617,6.07
2618,5.41
2620,6.24
2622,6.18
2623,6.28
2624,5.98
2625,5.74
2628,6.22
2629,6.25
2630,6.28
2632,5.68
2633,6.25
2634,6.27
2639,6.16
2640,6.11
2641,5.97
2642,6.26
2643,6.17
2644,5.67
2648,5.88
2651,5.58
2652,3.15
2654,5.35
2655,6.02
2656,6.19
2657,5.86
2659,6.24
2660,5.57
2661,5.82
2662,6.2
2664,6.18
2665,6.22
2668,6.27
2669,6.28
2670,6.26
2671,5.99
2672,5.74
2674,4.75
2676,6.07
2677,5.85
2681,6.16
2682,4.04
2683,6.04
2686,5.83
2687,6.18
2688,6.19
2690,5.76
2691,5.72
2692,5.38
2693,4.57
2694,6.23
2695,6.28
2696,5.36
2697,5.95
2698,5.89
2699,6.09
2700,5.74
2701,6.28
2702,6.26
2706,6.05
2707,6.19
2708,6.12
2709,6.28
2710,6.09
2712,5.83
2713,6.28
2716,5.96
2717,6.27
2718,6.16
2719,6.27
2720,6.27
2722,6.28
2723,6.11
2724,6.28
2725,5.7
2726,5.63
2727,6.21
2728,5.78
2729,5.29
2730,5.86
2731,5.35
2732,6.12
2733,6.14
2734,6.08
2735,5.97
2736,5.84
2737,5.74
2738,5.12
2739,5.26
2740,4.82
2741,5.76
2742,6.28
2743,6.28
2744,4.46
2745,6.17
2746,6.01
2747,6.28
2748,6.23
2749,6.26
2750,6.21
2751,6.1
2752,6.12
2754,6.28
2757,5.39
2759,5.73
2761,5.28
2762,5.62
2763,5.82
2764,6.09
2765,6.28
2766,5.65
2769,5.39
2770,5.97
2771,5.74
2772,6.14
2774,5.81
2775,6.23
2779,6.28
2782,5.83
2784,6.07
2786,6.26
2787,5.87
2788,5.6
2789,6.26
2790,6.28
2791,5.75
2792,6.28
2793,6.21
2794,6.24
2795,5.37
2796,6.28
2797,5.84
2798,6.18
2799,5.38
2800,6.13
2801,6.27
2802,6.18
2803,6.12
2804,5.49
2805,6.16
2806,6.07
2807,6.12
2808,6.2
2810,5.91
2812,4.74
