680,3.33,2.83,2.83,2.33,2.5
685,2.17,2.17,2.5,2.5,3.0
688,1.33,2.33,1.83,3.33,2.83
691,3.33,3.0,3.0,2.67,2.5
692,2.67,2.5,2.5,2.67,2.17
694,2.5,1.83,2.17,1.83,2.5
695,2.83,2.67,2.83,2.83,2.33
697,3.17,2.67,3.33,3.33,2.5
698,0.65,0.15,0.35,0.45,0.15
700,2.5,2.67,2.0,2.33,2.67
703,1.1,1.4,1.1,1.2,0.8
704,2.0,3.67,3.0,2.83,2.83
706,1.75,0.7,1.05,0.88,2.28
707,2.83,3.33,2.33,3.0,3.67
708,2.17,1.67,2.17,3.17,4.17
709,2.67,3.0,3.67,3.17,4.0
710,2.17,2.17,2.17,1.67,2.17
711,1.67,2.5,2.67,2.67,1.67
714,3.5,4.33,3.5,2.83,4.33
715,2.83,2.83,2.33,3.17,2.83
718,3.0,2.5,2.83,2.5,2.83
719,3.5,3.5,3.17,3.0,3.17
720,4.33,4.33,4.17,5.0,4.5
722,3.15,1.35,2.92,1.8,2.02
724,2.5,3.33,2.67,3.5,3.17
725,2.5,2.5,3.0,2.5,2.0
726,1.65,2.1,1.65,1.8,1.2
728,2.83,4.67,3.83,4.67,4.67
731,2.67,3.17,2.83,2.67,3.0
733,4.0,2.5,3.5,3.83,3.33
735,2.33,2.67,3.17,2.0,3.5
736,3.0,2.5,3.0,2.33,3.83
737,1.83,2.17,1.67,2.17,1.33
741,4.83,3.33,4.0,2.67,4.0
742,2.83,1.67,3.67,2.67,3.0
743,2.83,3.5,2.83,2.5,2.33
745,3.67,4.67,4.5,4.5,4.33
747,2.0,2.83,2.83,2.83,2.83
748,3.33,3.17,2.67,2.67,2.83
750,4.17,2.5,2.83,3.0,4.0
757,3.83,3.33,3.67,4.0,4.0
759,4.17,4.17,4.17,4.17,4.17
760,4.5,4.0,4.0,3.83,3.5
761,1.83,2.17,2.33,2.67,2.83
762,0.83,2.0,1.83,1.33,2.0
764,3.83,3.0,3.83,3.0,3.67
765,2.33,3.33,2.67,3.17,3.83
766,2.0,2.0,2.0,2.33,3.0
773,2.2,2.2,1.4,1.8,1.0
775,2.17,2.5,2.5,2.5,2.17
778,3.83,4.17,4.17,4.67,4.83
779,1.83,1.5,1.33,1.83,1.83
780,2.83,3.5,2.33,3.17,4.0
781,2.83,3.0,2.33,2.83,2.83
782,2.0,3.0,2.67,3.17,2.5
783,4.33,4.17,3.33,2.83,3.67
784,2.0,1.5,2.33,3.33,2.33
785,1.17,1.67,2.33,2.17,2.83
786,1.67,2.5,2.33,2.33,2.83
788,2.5,1.67,2.0,1.83,2.0
790,2.1,2.1,1.93,2.1,1.93
791,2.1,2.1,1.93,2.1,1.93
798,1.33,2.0,2.33,2.5,3.0
799,3.83,4.0,3.33,3.17,2.83
800,2.67,3.17,3.0,3.0,4.0
801,2.67,3.5,3.67,2.67,2.5
802,2.33,2.0,2.83,2.5,2.83
803,3.17,3.33,2.83,2.83,3.67
804,2.5,3.33,2.33,2.83,3.17
805,3.33,2.17,4.17,2.83,3.0
806,2.67,2.33,2.5,2.33,2.83
808,2.5,2.5,3.0,2.5,2.83
809,2.67,2.33,2.33,2.33,1.67
